Date de l'export,Code du département,Libellé du département,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs et nuls,% BlNuls/Ins,% BlNuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,Code Nuance,Sexe,Nom,Prénom,Liste,Sieges,Voix,% Voix/Ins,% Voix/Exp
23/05/2008 11:07:38,ZD,LA REUNION,405,Petite-Ile,0011,00000606,00000105,17.33,00000501,82.67,00000010,1.65,2.00,00000491,81.02,98.00,LSOC,M,RAMOUNE,Guito,LA VOIE DU CHANGEMENT,00000000,00000271,44.72,55.19,LDVG,M,HOAREAU,Serge Eric,"ENSEMBLE, ASSURONS",00000000,00000220,36.30,44.81
23/05/2008 11:07:38,ZD,LA REUNION,405,Petite-Ile,0012,00000794,00000147,18.51,00000647,81.49,00000015,1.89,2.32,00000632,79.60,97.68,LSOC,M,RAMOUNE,Guito,LA VOIE DU CHANGEMENT,00000000,00000322,40.55,50.95,LDVG,M,HOAREAU,Serge Eric,"ENSEMBLE, ASSURONS",00000000,00000310,39.04,49.05
23/05/2008 11:07:38,ZD,LA REUNION,405,Petite-Ile,0013,00000642,00000105,16.36,00000537,83.64,00000014,2.18,2.61,00000523,81.46,97.39,LSOC,M,RAMOUNE,Guito,LA VOIE DU CHANGEMENT,00000000,00000288,44.86,55.07,LDVG,M,HOAREAU,Serge Eric,"ENSEMBLE, ASSURONS",00000000,00000235,36.60,44.93
23/05/2008 11:07:38,ZD,LA REUNION,406,La Plaine-des-Palmistes,0001,00000903,00000131,14.51,00000772,85.49,00000022,2.44,2.85,00000750,83.06,97.15,LSOC,M,SAINT-LAMBERT,Jean-Luc,UNION AVENIR,00000000,00000376,41.64,50.13,LMAJ,M,BOYER ,Marc Luc,RASSEMBLEMENT EN PLAINE,00000000,00000374,41.42,49.87
23/05/2008 11:07:38,ZD,LA REUNION,406,La Plaine-des-Palmistes,0002,00000522,00000073,13.98,00000449,86.02,00000009,1.72,2.00,00000440,84.29,98.00,LSOC,M,SAINT-LAMBERT,Jean-Luc,UNION AVENIR,00000000,00000240,45.98,54.55,LMAJ,M,BOYER ,Marc Luc,RASSEMBLEMENT EN PLAINE,00000000,00000200,38.31,45.45
23/05/2008 11:07:38,ZD,LA REUNION,406,La Plaine-des-Palmistes,0003,00000999,00000169,16.92,00000830,83.08,00000024,2.40,2.89,00000806,80.68,97.11,LSOC,M,SAINT-LAMBERT,Jean-Luc,UNION AVENIR,00000000,00000459,45.95,56.95,LMAJ,M,BOYER ,Marc Luc,RASSEMBLEMENT EN PLAINE,00000000,00000347,34.73,43.05
23/05/2008 11:07:39,ZD,LA REUNION,406,La Plaine-des-Palmistes,0004,00001033,00000165,15.97,00000868,84.03,00000019,1.84,2.19,00000849,82.19,97.81,LSOC,M,SAINT-LAMBERT,Jean-Luc,UNION AVENIR,00000000,00000425,41.14,50.06,LMAJ,M,BOYER ,Marc Luc,RASSEMBLEMENT EN PLAINE,00000000,00000424,41.05,49.94
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0001,00001049,00000207,19.73,00000842,80.27,00000018,1.72,2.14,00000824,78.55,97.86,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000452,43.09,54.85,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000372,35.46,45.15
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0002,00001143,00000247,21.61,00000896,78.39,00000017,1.49,1.90,00000879,76.90,98.10,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000453,39.63,51.54,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000426,37.27,48.46
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0003,00000659,00000131,19.88,00000528,80.12,00000011,1.67,2.08,00000517,78.45,97.92,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000301,45.68,58.22,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000216,32.78,41.78
23/05/2008 11:07:39,ZD,LA REUNION,409,Saint-André,0004,00000598,00000091,15.22,00000507,84.78,00000013,2.17,2.56,00000494,82.61,97.44,LDVG,M,FRUTEAU,Eric,SAINT ANDRE UNIE ,00000000,00000311,52.01,62.96,LMAJ,M,VIRAPOULLE,Jean-Paul,LISTE POUR LA SOLIDARITE,00000000,00000183,30.60,37.04
